My estimation,Old Price,Diferenta de preturi,Procentul erorii,
360232.965625,359000,1232.96562500001,0.343444463788304,
457378.359375,419000,38378.3593749999,9.15951297732694,
91727.45,74900,16827.45,22.4665554072096,
236716,239500,2784,1.16242171189979,
211061.125,195000,16061.125,8.23647435897434,
153326.21875,145000,8326.21874999997,5.74221982758619,
183597.5,179000,4597.49999999997,2.56843575418993,
68319.625,76000,7680.375,10.1057565789474,
91174.875,99000,7825.12500000001,7.90416666666668,
193085.03125,199000,5914.96875,2.97234610552764,
64156.675,69000,4843.325,7.01931159420289,
161703.4675,167657,5953.5325,3.55101934306352,
356500,379000,22500.0000000001,5.93667546174144,
180069.15,179000,1069.14999999999,0.597290502793293,
179146.5625,219000,39853.4375,18.1979166666667,
88768.5,99000,10231.5,10.3348484848485,
141494.85,139000,2494.85000000001,1.79485611510792,
186586.875,178000,8586.875,4.82408707865169,
54938.4325,70000,15061.5675,21.516525,
102270.9375,95000,7270.93749999999,7.65361842105262,
102190.725,99000,3190.72499999999,3.22295454545454,
119222.5125,99000,20222.5125,20.4267803030303,
113606.265625,119000,5393.734375,4.53254989495798,
122957.365625,130000,7042.63437499999,5.4174110576923,
103563.25,109000,5436.75,4.98784403669725,
235824.75,319000,83175.25,26.0737460815047,
399458.25,340000,59458.25,17.4877205882353,
140466.774,199000,58533.226,29.4136814070352,
235824.75,249000,13175.2500000001,5.29126506024099,
134543.1,119000,15543.1,13.0614285714286,
103563.25,145000,41436.75,28.5770689655172,
76643.04375,105000,28356.95625,27.006625,
80049.40125,99000,18950.59875,19.1420189393939,
100907.325,99000,1907.325,1.92659090909091,
404581.225,379000,25581.225,6.7496635883905,
241782.145,259000,17217.855,6.64782046332048,
227268.75,239000,11731.2500000001,4.9084728033473,
234086.8125,230000,4086.81249999997,1.77687499999999,
214768.96875,223000,8231.03125000003,3.69104540358746,
214768.96875,210000,4768.96874999997,2.27093749999999,
169800.95,195000,25199.05,12.9225897435898,
84762.153,99000,14237.847,14.3816636363636,
66196.5625,69000,2803.4375,4.06295289855072,
68223.7375,89000,20776.2625,23.3441151685393,
159088.125,169000,9911.87500000003,5.86501479289943,
93674.83125,119000,25325.16875,21.2816544117647,
134543.1,149000,14456.9,9.70261744966444,
68127.15,69000,872.850000000006,1.26500000000001,
174685,169000,5684.99999999997,3.36390532544377,
85158.9375,109000,23841.0625,21.8725344036697,
222723.375,221000,1723.37499999994,0.779807692307666,
196701.125,204000,7298.87500000003,3.5778799019608,
162175,223000,60825,27.2757847533632,
206791.875,225000,18208.125,8.09250000000001,
162175,223000,60825,27.2757847533632,
204269.1875,245000,40730.8125,16.6248214285714,
290063.25,348000,57936.7500000001,16.6484913793104,
184087.6875,215000,30912.3125,14.3778197674419,
391448.0625,391000,448.062499999942,0.114593989769806,
210337.25,233000,22662.75,9.72650214592276,
208564.5625,240000,31435.4375,13.0980989583333,
203769.1875,226000,22230.8125,9.83664269911506,
189705.771,175000,14705.771,8.4032977142857,
122434.221,169000,46565.779,27.5537153846154,
120762.475,159000,38237.525,24.0487578616352,
230584.2,179000,51584.2,28.8179888268156,
189052.84125,192500,3447.15875,1.79073181818182,
93674.83125,124000,30325.16875,24.45578125,
190756.02,197500,6743.98000000004,3.41467341772154,
130506.807,145000,14493.193,9.99530551724138,
66196.5625,69000,2803.4375,4.06295289855072,
124659.3125,135000,10340.6875,7.65976851851854,
195525.1975,195000,525.197500000009,0.269332051282056,
136254.3,114000,22254.3,19.5213157894737,
89089.35,88000,1089.34999999999,1.23789772727272,
76931.274,85000,8068.72600000001,9.49261882352942,
75987.975,85000,9012.02500000001,10.6023823529412,
59349.22875,75000,15650.77125,20.867695,
74939.865,100000,25060.135,25.060135,
78870.2775,85000,6129.7225,7.21143823529412,
73629.7275,85000,11370.2725,13.3767911764706,
43651.96335,42000,1651.96334999999,3.93324607142855,
243404.83125,188000,55404.83125,29.4706549202127,
153286.0875,160000,6713.91250000003,4.19619531250002,
108650.68,99000,9650.67999999999,9.74816161616161,
