My estimation,Old Price,Diferenta de preturi,Procentul erorii,
229643.32,220000,9643.31999999998,4.38332727272726,
137751.6,159000,21248.4,13.3637735849057,
200290.6125,171000,29290.6125,17.1290131578947,
217174.3675,179000,38174.3675,21.3264622905028,
127255.34875,109000,18255.34875,16.7480263761468,
115968.5218,117000,1031.4782,0.881605299145297,
175019.625,169000,6019.625,3.56190828402367,
95018.05,115000,19981.95,17.3756086956522,
119295.7,121000,1704.3,1.40851239669422,
86476.39135,105000,18523.60865,17.6415320476191,
116195.89375,96000,20195.89375,21.0373893229167,
144137.81165,150000,5862.18835000001,3.90812556666667,
145903.96875,155000,9096.03125,5.86840725806452,
122992.5,144000,21007.5,14.5885416666667,
202937.625,166000,36937.6249999999,22.2515813253012,
80925.5,85000,4074.50000000001,4.79352941176472,
151601.625,151000,601.625,0.398427152317881,
53341.4175,63000,9658.5825,15.3310833333333,
127272.5625,149000,21727.4375,14.5821728187919,
173585.1975,185000,11414.8025,6.17016351351352,
152764.095,179000,26235.905,14.6569301675978,
145665.9,149000,3334.10000000001,2.23765100671141,
192702.51,185000,7702.50999999998,4.16351891891891,
161851,185000,23149,12.512972972973,
88814.97105,88000,814.971050000007,0.926103465909099,
226406.3,187000,39406.3,21.0728877005348,
147591,149000,1409,0.945637583892617,
105773.55,99000,6773.55,6.8419696969697,
259406.3,259000,406.299999999988,0.156872586872582,
105110.46,98000,7110.45999999999,7.25557142857142,
409975,399000,10974.9999999999,2.75062656641601,
133241.875,149000,15758.125,10.5759228187919,
146242.153125,152000,5757.84687500002,3.78805715460527,
230626.5,210000,20626.5,9.82214285714284,
223282.1875,210000,13282.1875,6.32485119047618,
212677,249000,36323,14.5875502008032,
139576.8125,133000,6576.81249999997,4.94497180451126,
230140.5,205000,25140.5,12.2636585365854,
217823.25,205000,12823.25,6.25524390243901,
214604.5,175000,39604.5,22.6311428571428,
139576.8125,133000,6576.81249999997,4.94497180451126,
230140.5,205000,25140.5,12.2636585365854,
217823.25,205000,12823.25,6.25524390243901,
63410.83,79900,16489.17,20.6372590738423,
75314.97105,77000,1685.02894999999,2.18834928571428,
27607.22,29000,1392.78,4.80268965517241,
123964.587025,129000,5035.41297499998,3.9034209108527,
1164168.75,1005000,159168.75,15.8376865671642,
135503.9375,135000,503.9375,0.373287037037037,
383271.34,383000,271.339999999967,0.0708459530026024,
208494.75,225000,16505.25,7.33566666666668,
97616.245,90000,7616.245,8.46249444444444,
75098.864,79000,3901.13600000001,4.93814683544305,
148906.485,148000,906.484999999986,0.612489864864855,
103786.95375,99100,4686.95374999999,4.7295194248234,
175477.42,149500,25977.42,17.3762006688963,
194825.04,169000,25825.04,15.2810887573965,
176741.292,170000,6741.29199999996,3.96546588235292,
218087.25,185000,33087.25,17.885,
203784.41,229000,25215.59,11.0111746724891,
189365.67,245000,55634.33,22.7078897959184,
175184.1,169000,6184.09999999998,3.65923076923076,
285007.875,240000,45007.875,18.75328125,
416384.835,359000,57384.8350000001,15.9846337047354,
412537.34375,419000,6462.65625000012,1.5424000596659,
97838.9295,97900,61.0705000000016,0.0623804902962223,
252487.56,239500,12987.56,5.42278079331941,
219082.375,195000,24082.3749999999,12.3499358974359,
141578.6875,145000,3421.3125,2.35952586206897,
145148.975,179000,33851.025,18.911187150838,
72481.2634,76000,3518.7366,4.62991657894737,
96351.255,99000,2648.74500000001,2.67550000000001,
179943.55,199000,19056.45,9.5761055276382,
73714.44,69000,4714.44,6.83252173913044,
175296.8125,167657,7639.8125,4.55681092945717,
445625,379000,66624.9999999999,17.5791556728232,
195541.25,179000,16541.25,9.2409217877095,
179146.5625,219000,39853.4375,18.1979166666667,
94682.835,99000,4317.16500000001,4.36077272727274,
160232.49,139000,21232.49,15.2751726618705,
186586.875,178000,8586.875,4.82408707865169,
55029.34,70000,14970.66,21.3866571428571,
92244.375,95000,2755.62500000001,2.90065789473686,
109249.425,99000,10249.425,10.3529545454545,
127457.6625,127000,457.662500000006,0.360364173228351,
131527.075,119000,12527.075,10.5269537815126,
139295.297175,130000,9295.29717500001,7.15022859615386,
110463.3075,109000,1463.3075,1.34248394495412,
267054.15,319000,51945.85,16.2839655172414,
388442.4,340000,48442.3999999999,14.2477647058823,
172325.04,199000,26674.96,13.4045025125628,
236145.6,249000,12854.4,5.16240963855422,
129480.8,119000,10480.8,8.8073949579832,
110463.3075,105000,5463.3075,5.20315,
81937.06875,105000,23062.93125,21.9646964285714,
85578.71625,99000,13421.28375,13.5568522727273,
97110.6,99000,1889.39999999999,1.90848484848484,
404581.225,379000,25581.225,6.7496635883905,
241782.145,259000,17217.855,6.64782046332048,
204987.5,239000,34012.5000000001,14.2311715481172,
211137.125,230000,18862.875,8.20125000000001,
193713.1875,223000,29286.8125,13.1330997757848,
193713.1875,210000,16286.8125,7.75562500000001,
187839.85,195000,7160.15000000002,3.67187179487181,
81572.904,99000,17427.096,17.6031272727273,
69688.48,69000,688.479999999996,0.997797101449269,
74984.2609,89000,14015.7391,15.7480214606742,
143491.25,169000,25508.75,15.0939349112426,
100145.30625,119000,18854.69375,15.8442804621849,
129480.8,149000,19519.2,13.1001342281879,
72832.95,69000,3832.95,5.555,
161851,169000,7149.00000000003,4.23017751479292,
91041.1875,109000,17958.8125,16.4759747706422,
200887.75,221000,20112.25,9.10056561085974,
179289.25,204000,24710.75,12.1131127450981,
204731.25,223000,18268.7500000001,8.19226457399106,
189888.75,225000,35111.25,15.605,
204731.25,223000,18268.7500000001,8.19226457399106,
228236.375,245000,16763.625,6.84229591836736,
273984.5,348000,74015.5,21.2688218390805,
166039.875,215000,48960.125,22.7721511627907,
384529.625,391000,6470.37500000006,1.65482736572892,
191588.5,233000,41411.5,17.7731759656652,
190738.625,240000,49261.375,20.5255729166667,
186038.875,226000,39961.125,17.6819137168142,
182567.928,175000,7567.92800000001,4.32453028571429,
147284.41,169000,21715.59,12.8494615384615,
130041.82725,159000,28958.17275,18.2126872641509,
160232.49,179000,18767.51,10.4846424581006,
202111.43625,192500,9611.43624999997,4.99295389610388,
100145.30625,124000,23854.69375,19.23765625,
203932.26,197500,6432.25999999998,3.2568405063291,
125596.376,145000,19403.624,13.3818096551724,
69688.48,69000,688.479999999996,0.997797101449269,
115203.15,135000,19796.85,14.6643333333333,
195525.1975,195000,525.197500000009,0.269332051282056,
145665.9,145000,665.899999999994,0.459241379310341,
88046.944,88000,46.9439999999886,0.0533454545454416,
76031.12576,85000,8968.87424,10.5516167529412,
75098.864,85000,9901.13600000001,11.6483952941177,
58654.8024,75000,16345.1976,21.7935968,
80116.245,100000,19883.755,19.883755,
77947.4416,85000,7052.55839999999,8.29712752941176,
72768.2096,85000,12231.7904,14.3903416470588,
39408.6953625,42000,2591.3046375,6.16977294642858,
219541.6125,188000,31541.6125,16.7774534574468,
163874.1375,160000,3874.13749999998,2.42133593749999,
103307.1015,99000,4307.1015,4.35060757575758,
